Review text,Amazon Rating,Date of Review
\n\n  It's a fake product...we purchased few days it was good ...but this time they delivered fake product\n\n,1.0 out of 5 stars,Reviewed in India on 19 October 2019
"\n\n  Product are good but less quantity are given ,and damaged packege\n\n",3.0 out of 5 stars,Reviewed in India on 7 July 2020
\n\n  Product is gud... My first child was used to it so i preferred this one for my second child.. but she got rashes...\n\n,3.0 out of 5 stars,Reviewed in India on 28 October 2019
\n\n  Not comfort baby\n\n,3.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Size ok\n\n,5.0 out of 5 stars,Reviewed in India on 31 October 2020
\n\n  Nice absorbance\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Excellent product\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
"\n\n  Faulty ,bakwas products, leaked dypers, pls dont order this Frods ....your beby scin  is damage .\n\n",1.0 out of 5 stars,Reviewed in India on 2 July 2020
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 7 October 2019
\n\n  Babies are very comfortable by this diaper.. really good product\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2020
"\n\n  Old package, does not have the packed date... Please don't buy...\n\n",1.0 out of 5 stars,Reviewed in India on 3 October 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 5 November 2019
\n\n  Very poor quality..pampers are the best dont compromise with babies\n\n,1.0 out of 5 stars,Reviewed in India on 10 December 2019
\n\n  Good product soft material\n\n,4.0 out of 5 stars,Reviewed in India on 30 January 2020
\n\n  Best Huggies\n\n,5.0 out of 5 stars,Reviewed in India on 29 January 2021
\n\n  Daiper is very very little absorbing and little softness\n\n,1.0 out of 5 stars,Reviewed in India on 14 April 2021
\n\n  Good one out of all other brands and cheaper than others\n\n,5.0 out of 5 stars,Reviewed in India on 10 March 2021
\n\n  Nice productAnd softness pants\n\n,5.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  Bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 6 June 2019
\n\n  Gud\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2019
\n\n  I ordered  second time...but not happy with this order this time...it's leaking very much....\n\n,1.0 out of 5 stars,Reviewed in India on 21 January 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 19 December 2019
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 9 October 2019
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 16 June 2020
\n\n  realy good then other pampers\U0001f60a\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  No manufacturing date or expiry date in the pack and there is no return option. BE CAUTIOUS.\n\n,1.0 out of 5 stars,Reviewed in India on 26 November 2019
\n\n  Nice product received\n\n,5.0 out of 5 stars,Reviewed in India on 30 August 2019
\n\n  Sometimes unexpected I feel leakage ...otherwise it's very good quality\n\n,4.0 out of 5 stars,Reviewed in India on 10 July 2019
\n\n  Bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 7 September 2020
"\n\n  Please do not buy this item from here, it's duplicate, leakage problem\n\n",1.0 out of 5 stars,Reviewed in India on 5 June 2020
"\n\n  Comfortable, soft on skin, no allergies or rashes & easy to use\n\n",5.0 out of 5 stars,Reviewed in India on 14 February 2019
\n\n  Good Diapers to use. There were rarely leak. Recommended to all\n\n,4.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  Quality is very poor\n\n,1.0 out of 5 stars,Reviewed in India on 21 June 2020
\n\n  Doesn't absorb & leakage from the diaper. Worst quality product. \U0001f44e\U0001f44e\U0001f44e\n\n,1.0 out of 5 stars,Reviewed in India on 31 January 2021
\n\n  It's leaks as a new born's is too small to fit into it\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  I like the size & absourbant quality. Moreover the baby sleeps well at night after wearing it.\n\n,5.0 out of 5 stars,Reviewed in India on 7 November 2019
\n\n  Very bad experience with this don't buy\n\n,1.0 out of 5 stars,Reviewed in India on 30 January 2021
\n\n  Nice product.\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Very nice product...fits perfectly for my lil one\n\n,5.0 out of 5 stars,Reviewed in India on 18 July 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 June 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 25 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 January 2021
\n\n  Completely worst.. I want to return but they not accepting.. Leakage is there\n\n,1.0 out of 5 stars,Reviewed in India on 18 July 2020
\n\n  Original product\n\n,5.0 out of 5 stars,Reviewed in India on 19 September 2020
"\n\n  Disliked this one,,, , leaking wen one poop...\n\n",2.0 out of 5 stars,Reviewed in India on 16 January 2021
\n\n  99 Rs I Bought in Flipkart\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2019
\n\n  Fully duplicate product\n\n,1.0 out of 5 stars,Reviewed in India on 3 February 2020
\n\n  Little wetness on bump area after few hours but quite good on the price\n\n,4.0 out of 5 stars,Reviewed in India on 22 June 2020
"\n\n  Must be fake copies, worst then cotten towels\n\n",1.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Nice packing by amazon\n\n,4.0 out of 5 stars,Reviewed in India on 29 July 2020
\n\n  This product is small for my child can it be returned\n\n,1.0 out of 5 stars,Reviewed in India on 24 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 5 July 2020
\n\n  I think u guys are selling duplicate product. My baby got rashes. Please dont buy this product\n\n,1.0 out of 5 stars,Reviewed in India on 27 October 2019
\n\n  Awesome product.  Good for my baby.\n\n,5.0 out of 5 stars,Reviewed in India on 4 September 2019
\n\n  Leak proofSuper absorbentSo soft for baby\n\n,5.0 out of 5 stars,Reviewed in India on 22 November 2020
\n\n  Good productWe use our baby this product always\n\n,5.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  Uncomfortable for my new born baby\n\n,1.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Good product.... Best for the price...Fits well to 4 kg to 6-7 kg baby\n\n,4.0 out of 5 stars,Reviewed in India on 3 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 September 2019
\n\n  Satisfactory...\n\n,5.0 out of 5 stars,Reviewed in India on 23 December 2020
\n\n  Worst quality..\n\n,1.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 4 October 2019
\n\n  Worth the money.\n\n,4.0 out of 5 stars,Reviewed in India on 4 September 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2019
\n\n  Good Product\n\n,5.0 out of 5 stars,Reviewed in India on 16 August 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 3 March 2020
"\n\n  No leakage absorption, this needs to be notified to production unit.\n\n",1.0 out of 5 stars,Reviewed in India on 29 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 28 July 2019
\n\n  new bubble type are not comfortable to the baby\n\n,1.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  I would rate leak proof as 3.5 should be better other qualities are excellent \U0001f929\U0001f929\U0001f929\n\n,4.0 out of 5 stars,Reviewed in India on 22 June 2020
\n\n  Price to high.\n\n,5.0 out of 5 stars,Reviewed in India on 14 December 2020
\n\n  V.nice product\n\n,5.0 out of 5 stars,Reviewed in India on 7 January 2021
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 23 February 2020
\n\n  Yes my baby is very happy with product.no rashes happening.no leakege upto 12 hrs.its very comfortable for me\n\n,5.0 out of 5 stars,Reviewed in India on 24 April 2019
\n\n  Superr\n\n,5.0 out of 5 stars,Reviewed in India on 23 November 2019
\n\n  It's worth for buying. Recommended. Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 August 2020
\n\n  Nice and good\n\n,3.0 out of 5 stars,Reviewed in India on 22 July 2020
\n\n  No\n\n,4.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 16 January 2020
\n\n  Okayish\n\n,4.0 out of 5 stars,Reviewed in India on 13 July 2020
\n\n  It's ok\n\n,1.0 out of 5 stars,Reviewed in India on 30 December 2020
\n\n  Good and average\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
"\n\n  Its good in absorbency, leak proof and price r very less compare to other brands...\n\n",5.0 out of 5 stars,Reviewed in India on 31 December 2019
\n\n  Like the product\n\n,5.0 out of 5 stars,Reviewed in India on 17 March 2019
\n\n  It is found leaking within 1 hr. dont purchase this product. Baby is getting disturbed while wearing this\n\n,1.0 out of 5 stars,Reviewed in India on 18 January 2020
\n\n  Can use upto 5 hours.. Worth for its price\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 1 February 2019
\n\n  It fits well for new born.\n\n,4.0 out of 5 stars,Reviewed in India on 17 December 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 22 May 2019
\n\n  Softness as expected\n\n,4.0 out of 5 stars,Reviewed in India on 26 December 2020
"\n\n  Work as ""what it is for""It's good.\n\n",5.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Super product\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Not leak proof\n\n,1.0 out of 5 stars,Reviewed in India on 22 May 2019
\n\n  Prisewise average productsBut leackage issue\n\n,3.0 out of 5 stars,Reviewed in India on 25 December 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 8 January 2020
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 23 January 2020
\n\n  I like\n\n,5.0 out of 5 stars,Reviewed in India on 23 September 2020
\n\n  This is better quality my children and good absorbancy\n\n,5.0 out of 5 stars,Reviewed in India on 26 January 2020
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Product was fine in quality. Wast of money  more then 1 hr we have to change.\n\n,1.0 out of 5 stars,Reviewed in India on 31 July 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 12 May 2020
\n\n  Its elasticity is too discoft for my baby\n\n,2.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  Soft but not leak proof...after 7-8hr its leaked.......\n\n,2.0 out of 5 stars,Reviewed in India on 20 February 2020
\n\n  Product is really good and safe for your little one\n\n,5.0 out of 5 stars,Reviewed in India on 19 November 2020
\n\n  This is the best products for babies....pls go for it without any doubts\n\n,5.0 out of 5 stars,Reviewed in India on 28 November 2020
\n\n  Everything is fine.\n\n,5.0 out of 5 stars,Reviewed in India on 22 March 2021
\n\n  Nice product\n\n,4.0 out of 5 stars,Reviewed in India on 14 April 2021
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 30 November 2019
\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0Leak\n\n,5.0 out of 5 stars,Reviewed in India on 18 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 14 October 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 6 June 2019
\n\n  This is duplicate diper .no fragnance .quality is very bad\n\n,1.0 out of 5 stars,Reviewed in India on 15 February 2020
\n\n  Good product at low price\n\n,5.0 out of 5 stars,Reviewed in India on 3 December 2019
\n\n  Nice product12hrs absorbency and leak proofVery soft pants for my 2 mnth baby\n\n,5.0 out of 5 stars,Reviewed in India on 5 July 2019
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 6 December 2020
\n\n  I like this product... And thanks for amagon fast delivered my product..\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2019
\n\n  Very good..\n\n,5.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Found some small insects in each diaper. It's very risk.\n\n,4.0 out of 5 stars,Reviewed in India on 20 January 2021
\n\n  Thank You amazon..really nice product and super delivery\n\n,5.0 out of 5 stars,Reviewed in India on 14 January 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2020
"\n\n  This product is very bad quality, because it's working only few hours (2 hours) not 12 hour. Pampers is better quality.\n\n",1.0 out of 5 stars,Reviewed in India on 29 December 2019
\n\n  Good product for new born babies\n\n,5.0 out of 5 stars,Reviewed in India on 23 November 2020
\n\n  Very good product..smells good\U0001f600\n\n,5.0 out of 5 stars,Reviewed in India on 24 February 2021
\n\n  Hello\n\n,1.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  value worth\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Very nice product\n\n,5.0 out of 5 stars,Reviewed in India on 12 September 2019
\n\n  Needs improvement\n\n,5.0 out of 5 stars,Reviewed in India on 10 February 2021
\n\n  Awesome product n qualiity of huggies diapers\n\n,5.0 out of 5 stars,Reviewed in India on 16 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Super absorbency and softness it is a very good product\n\n,4.0 out of 5 stars,Reviewed in India on 15 October 2020
\n\n  Doesn\u2019t absorb that much\n\n,5.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Perfect\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 15 June 2020
\n\n  It doesn't even last four hours\n\n,1.0 out of 5 stars,Reviewed in India on 21 February 2021
"\n\n  Very leak proof ,comfortable and soft diaper\n\n",5.0 out of 5 stars,Reviewed in India on 26 November 2019
\n\n  Very comfort and very good diaper comparing to others\n\n,5.0 out of 5 stars,Reviewed in India on 25 February 2019
\n\n  Not ok\n\n,1.0 out of 5 stars,Reviewed in India on 8 January 2020
\n\n  The product is very loose at the bottom side so it can hold the things\n\n,3.0 out of 5 stars,Reviewed in India on 5 July 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 29 February 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 26 November 2020
\n\n  Awesome\n\n,5.0 out of 5 stars,Reviewed in India on 17 January 2021
\n\n  Very bad product as not holding urine atleast 2 hour\n\n,1.0 out of 5 stars,Reviewed in India on 27 November 2020
\n\n  Horrible product. Never suggest anyone to buy again.\n\n,1.0 out of 5 stars,Reviewed in India on 15 March 2021
\n\n  Leaks very soon because it doesnot soak well. Suggest not to buy. Pamper or mammypoko is very gud one\n\n,2.0 out of 5 stars,Reviewed in India on 26 December 2019
\n\n  good quality\n\n,4.0 out of 5 stars,Reviewed in India on 4 August 2020
\n\n  Awesome\n\n,4.0 out of 5 stars,Reviewed in India on 23 January 2021
\n\n  This is wrong item i want to purchase small size this is extra small i want to return this\n\n,1.0 out of 5 stars,Reviewed in India on 16 March 2020
\n\n  This product is not good because it's absorption is not good\n\n,1.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  Good quality with  low price soft and comfortable..\n\n,4.0 out of 5 stars,Reviewed in India on 13 April 2019
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
"\n\n  All good n better .. and totally reliable in absorbency, leak proof n softness. RECOMMENDED.\n\n",4.0 out of 5 stars,Reviewed in India on 29 December 2019
\n\n  Superb\n\n,5.0 out of 5 stars,Reviewed in India on 17 June 2020
\n\n  Poor\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 16 August 2020
\n\n  Nice product. Competitive prices when compared to similar products\n\n,4.0 out of 5 stars,Reviewed in India on 10 May 2020
\n\n  Gud\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 9 October 2019
\n\n  It's good\n\n,5.0 out of 5 stars,Reviewed in India on 16 September 2019
\n\n  Perfect in every concern for new born babies @ \u20b96.00 per piece\U0001f44c\U0001f44c\U0001f44c\n\n,5.0 out of 5 stars,Reviewed in India on 21 February 2020
\n\n  Buy it without any confusions\n\n,5.0 out of 5 stars,Reviewed in India on 26 June 2020
\n\n  Btr than mommy poko\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good like it\n\n,5.0 out of 5 stars,Reviewed in India on 21 August 2019
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 6 December 2019
\n\n  Perfect sizeCost less compared to other brands\n\n,5.0 out of 5 stars,Reviewed in India on 23 May 2020
"\n\n  Worst product, not even survive 2 hrs, automatically leaking after 2 hrs do pls think before buying\n\n",1.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 December 2020
\n\n  Some time it's leak. But other it's good. Packing is good\n\n,5.0 out of 5 stars,Reviewed in India on 12 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 February 2020
\n\n  Improve your quality\n\n,2.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Best At this Range and Quality .. thnk u Amazon and Huggies\n\n,5.0 out of 5 stars,Reviewed in India on 20 October 2020
\n\n  Within half an hour it gets so heavy that my baby got fussy\n\n,1.0 out of 5 stars,Reviewed in India on 22 March 2021
\n\n  2-3 hours comfortable\n\n,3.0 out of 5 stars,Reviewed in India on 12 January 2020
\n\n  Superrrrr\n\n,5.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n  Good  product\n\n,5.0 out of 5 stars,Reviewed in India on 29 November 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 5 February 2020
\n\n  The product is beyond my expectations .vIndeed it was goodThanks Amazon company\n\n,5.0 out of 5 stars,Reviewed in India on 25 February 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 25 February 2021
\n\n  Good product\n\n,1.0 out of 5 stars,Reviewed in India on 6 February 2021
\n\n  good product\n\n,5.0 out of 5 stars,Reviewed in India on 11 February 2021
\n\n  We have got only single packets in both delivery  instead of combos please check\n\n,3.0 out of 5 stars,Reviewed in India on 14 July 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 1 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 31 December 2020
\n\n  Okee\n\n,4.0 out of 5 stars,Reviewed in India on 26 March 2021
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 16 August 2020
\n\n  nice\n\n,5.0 out of 5 stars,Reviewed in India on 24 August 2020
\n\n  Leaking problem not absorbing bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 12 February 2021
\n\n  really Wonderful\n\n,4.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 21 January 2020
\n\n  Nice products\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2019
"\n\n  Good product, no rashes\n\n",4.0 out of 5 stars,Reviewed in India on 26 January 2020
\n\n  It is useless product  don't purchase  this product  and it doesn't have return option\n\n,1.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Good\n\n,2.0 out of 5 stars,Reviewed in India on 18 November 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 14 June 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 10 February 2020
\n\n  I orderd huggies wonder pants bubble-bed.. But i recieved only huggies wonder pants... There is no bubble-bed\n\n,1.0 out of 5 stars,Reviewed in India on 2 October 2019
\n\n  Nicee\n\n,5.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Nice product good quality\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2021
\n\n  Leaking problem\n\n,5.0 out of 5 stars,Reviewed in India on 21 July 2019
\n\n  Rubbish product delivered by Amazon...Not original..Disappointed from Amazon..\n\n,1.0 out of 5 stars,Reviewed in India on 18 December 2019
\n\n  Very bad absorbing capacity\n\n,1.0 out of 5 stars,Reviewed in India on 15 June 2019
\n\n  Good quality\n\n,4.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  ok product\n\n,4.0 out of 5 stars,Reviewed in India on 5 February 2021
\n\n  Worst Product... Not Upto the Expectations\n\n,1.0 out of 5 stars,Reviewed in India on 23 October 2019
\n\n  Its perfect. Buy this no problem\n\n,5.0 out of 5 stars,Reviewed in India on 4 September 2020
\n\n  Leakage problem not good quality\n\n,1.0 out of 5 stars,Reviewed in India on 17 January 2021
\n\n  It is not leak proof.it always leaks through sides.do not buy\n\n,1.0 out of 5 stars,Reviewed in India on 23 January 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 25 September 2020
\n\n  The quality is not good and there is leakage after 2 hours.\n\n,2.0 out of 5 stars,Reviewed in India on 31 May 2020
\n\n  Good for 1 month onwards\n\n,4.0 out of 5 stars,Reviewed in India on 16 September 2020
\n\n  Best product for New born baby\n\n,5.0 out of 5 stars,Reviewed in India on 17 January 2020
\n\n  Na\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  This time get defective item. It's not leak-proof\n\n,2.0 out of 5 stars,Reviewed in India on 12 February 2020
\n\n  Useless nappyDoesn\u2019t absorb for 1 hourVery leaky you can not trust on this product\n\n,1.0 out of 5 stars,Reviewed in India on 11 November 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Wonderful\n\n,4.0 out of 5 stars,Reviewed in India on 11 January 2020
\n\n  It does not work whole night.Not leak proof.Pampers is much better.\n\n,1.0 out of 5 stars,Reviewed in India on 11 February 2020
\n\n  Very bad quality. Never recommend it to anyone.\n\n,1.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  I order Huggies  combo packI received single pack\n\n,2.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Good Product under this range.\n\n,5.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Nice Quality Diaper\n\n,4.0 out of 5 stars,Reviewed in India on 22 December 2019
"\n\n  Good and I got this only in 144\u20b9 ,price is cheaper than market\n\n",5.0 out of 5 stars,Reviewed in India on 30 December 2019
\n\n  Too good for newborn \U0001f917\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2021
\n\n  Supper offer \U0001f44d\n\n,5.0 out of 5 stars,Reviewed in India on 15 September 2019
\n\n  Very bad diaper...not bye\n\n,1.0 out of 5 stars,Reviewed in India on 25 December 2019
\n\n  nice\n\n,4.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Not up to the mark\n\n,2.0 out of 5 stars,Reviewed in India on 8 November 2019
\n\n  It new baby born like that 1 months\n\n,4.0 out of 5 stars,Reviewed in India on 26 September 2019
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  Not good\n\n,3.0 out of 5 stars,Reviewed in India on 6 February 2021
\n\n  not good\n\n,1.0 out of 5 stars,Reviewed in India on 26 March 2021
\n\n  My baby is using it regularly.  Nice one.  Recommended for all\n\n,4.0 out of 5 stars,Reviewed in India on 23 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2020
\n\n  Sab brand se jyada achha hai leak proof is very good long time usages\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2019
"\n\n  My baby is feeling comfortable by using huggies. Highly absorbent no leakage, no redness, no itching,\n\n",4.0 out of 5 stars,Reviewed in India on 9 May 2019
\n\n  Nice  product\n\n,5.0 out of 5 stars,Reviewed in India on 27 January 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 25 February 2020
\n\n  Good for new born baby\n\n,5.0 out of 5 stars,Reviewed in India on 23 January 2021
\n\n  It absorbs only 3 hour\n\n,2.0 out of 5 stars,Reviewed in India on 22 November 2020
\n\n  Product already opened..Pls replace my product.Thx\n\n,1.0 out of 5 stars,Reviewed in India on 23 February 2020
\n\n  nice product for new borns...\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 14 January 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 22 December 2019
\n\n  Awesome\n\n,5.0 out of 5 stars,Reviewed in India on 4 December 2020
\n\n  Good product for new born baby.... Worth it..\n\n,5.0 out of 5 stars,Reviewed in India on 23 December 2020
\n\n  3rd class quality total waste money rash on baby skin\n\n,1.0 out of 5 stars,Reviewed in India on 26 November 2020
\n\n  It get leaking\n\n,3.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  Thik hi bas\n\n,2.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n  50% diapers got leaked.\n\n,1.0 out of 5 stars,Reviewed in India on 20 September 2019
\n\n  It's ok for this price range.\n\n,4.0 out of 5 stars,Reviewed in India on 11 October 2020
"\n\n  Leakage problem, disappointed\n\n",2.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  My baby got rashes inspite of being soft.\n\n,4.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  It is very soft for new born\n\n,4.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good and already used\n\n,5.0 out of 5 stars,Reviewed in India on 8 April 2019
"\n\n  Huggies fabulous product, iam using for my baby girl nearly 6 month\n\n",5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Awesome\n\n,5.0 out of 5 stars,Reviewed in India on 3 September 2020
\n\n  Leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 18 October 2019
\n\n  Don\u2019t buy buggies product. Only buy pampers.\n\n,1.0 out of 5 stars,Reviewed in India on 27 February 2020
\n\n  Worth your money\n\n,5.0 out of 5 stars,Reviewed in India on 6 April 2019
"\n\n  Product is bad quality, it is not leak proof and baby is getting rashes becoz of this pad.\n\n",1.0 out of 5 stars,Reviewed in India on 17 September 2019
\n\n  Good one.Supplied ok.Sorry for mistake.\n\n,5.0 out of 5 stars,Reviewed in India on 11 March 2021
"\n\n  Reasonable Price, accept Shipping Charges!\n\n",5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 5 November 2019
\n\n  Excellent product by Huggies\n\n,5.0 out of 5 stars,Reviewed in India on 29 July 2020
\n\n  Good product compared to other companies in market available today\n\n,5.0 out of 5 stars,Reviewed in India on 15 November 2019
\n\n  Superb ay this price\n\n,4.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Better than other diapers\n\n,4.0 out of 5 stars,Reviewed in India on 18 September 2020
\n\n  Reasonable product\n\n,4.0 out of 5 stars,Reviewed in India on 22 November 2019
\n\n  Good for above 1yrs baby\n\n,5.0 out of 5 stars,Reviewed in India on 9 December 2019
\n\n  This product not Leck Prof\n\n,1.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Likize 1 night and gilla dayper bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 24 January 2021
\n\n  After using this my baby got rashes\n\n,3.0 out of 5 stars,Reviewed in India on 27 December 2020
\n\n  Best product\n\n,5.0 out of 5 stars,Reviewed in India on 21 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 23 July 2019
